datetime,Shortwave_Wm2,sum_Longwave_Radiation_Downwelling_wattPerMeterSquared,AirTemp_C,median_Ten_Meter_Elevation_Wind_Speed_meterPerSecond,sum_Precipitation_millimeterPerDay,Water_Secchi_m,TP_load_g_per_d
2016-08-06 23:00:00,0.0,-62.36998638210906,17.0182612847223,3.0526967782893584,0.0,2.761217467814293,0.0
2016-08-07 00:00:00,0.0,-66.32552844431689,16.4283703703704,2.9716862650253755,0.0,2.785650089189788,0.0
2016-08-07 01:00:00,0.0,-70.13145805326843,15.8032983217593,2.9091736310571075,0.0,2.8102470724743336,0.0
2016-08-07 02:00:00,0.0,-73.91751322927661,15.1785185185186,2.869137063319365,0.0,2.8350978292369797,0.0
2016-08-07 03:00:00,0.0,-77.6551109771707,14.5572592592593,2.850376637571993,0.0,2.8600943773952645,0.0
2016-08-07 04:00:00,0.0,-74.55104407164237,14.9008148148148,2.565309536791505,0.0,2.8851862708152938,0.0
2016-08-07 05:00:00,0.29830098944898287,-71.50124725755813,15.2468148148148,2.282780105817358,0.0,2.9105412467296383,0.0
2016-08-07 06:00:00,78.75601478442859,-85.94276995102825,15.5903703703704,2.0004840273487,0.0,2.936053130208494,0.0
2016-08-07 07:00:00,157.51142354996762,-87.83699167810767,17.3465925925926,2.120295629909462,0.0,2.9412260262330214,0.0
2016-08-07 08:00:00,243.60399319079562,-70.07905871563923,19.1043703703704,2.253393371976319,0.0,2.9335544869195576,0.0
2016-08-07 09:00:00,348.8838525228643,-60.79797412413774,20.8605925925926,2.3890310615017523,0.0,2.916856626272402,0.0
2016-08-07 10:00:00,420.8584308513625,-51.63502417993669,22.3263703703704,2.1042538105892885,0.0,2.8930735354130936,0.0
2016-08-07 11:00:00,473.59520533001495,-43.367621391867715,23.7914814814815,1.923193779274649,0.0,2.8662296595348367,0.0
2016-08-07 12:00:00,533.3345015901683,-44.74053474685729,25.2601131365741,1.8788811594925428,0.0,2.838373520787437,0.0
2016-08-07 13:00:00,507.83042855582084,-33.482914556035325,25.8672592592593,2.3711195351898198,0.0,2.8094761421448022,0.0
2016-08-07 14:00:00,472.58430565283544,-29.789123965116005,26.4700740740741,2.8743201113357286,0.0,2.784463052267473,0.0
2016-08-07 15:00:00,376.4338775283817,-19.610337469056105,27.0800740740741,3.3776994900371218,0.0,2.760378197268644,0.0
2016-08-07 16:00:00,281.19299276725894,-18.12589138207943,26.3057037037037,2.9547679998975585,0.0,2.7404653023478196,0.0
2016-08-07 17:00:00,182.72442543318013,-15.80195409444616,25.5301131365741,2.5630553701693155,0.0,2.7267295006172825,0.0
2016-08-07 18:00:00,49.24354657573812,1.9280652708686716,24.7500740740741,2.2271416012430687,0.0,2.720457265694277,0.0
2016-08-07 19:00:00,4.381262146054045,-14.663656340916418,22.769925925926,2.288867705287225,0.0,2.733396598502029,0.0
2016-08-07 20:00:00,0.0,-31.245822956815857,20.7888888888889,2.351713084446324,0.0,2.7573916902582503,0.0
2016-08-07 21:00:00,0.0,-47.83431065806707,18.8044094328704,2.4219053687663457,0.0,2.783199096710718,0.0
2016-08-07 22:00:00,0.0,-54.45594645327935,17.9582962962963,2.3161805478866886,0.0,2.809087550219153,0.0
2016-08-07 23:00:00,0.0,-61.03126338538152,17.1159259259259,2.211574707223192,0.0,2.83509664051221,0.0
2016-08-08 00:00:00,0.0,-67.62398895809207,16.2742222222222,2.1110902038104964,0.0,2.8612366276368952,0.0
2016-08-08 01:00:00,0.0,-71.79155080369492,15.6471111111111,2.0113973205311377,0.0,2.8874973494847653,0.0
2016-08-08 02:00:00,0.0,-75.93214060012082,15.0133333333334,1.991659379063915,0.0,2.9138676388402374,0.0
2016-08-08 03:00:00,0.0,-80.00899945679771,14.3830370370371,2.0486797360288618,0.0,2.9403138092417143,0.0
2016-08-08 04:00:00,0.0,-76.63251156698635,14.6111111111111,2.011392435259243,0.0,2.9667924794868803,0.0
2016-08-08 05:00:00,0.0,-73.28325275876233,14.8413333333334,1.973142245865466,0.0,2.993302046292248,0.0
2016-08-08 06:00:00,105.73850656131224,-92.75147210244012,15.0702962962963,1.941439213848936,0.0,3.0198523650284588,0.0
2016-08-08 07:00:00,213.2680618760165,-93.66596511407795,17.5565185185185,1.6247937163082256,0.0,3.0191956978925094,0.0
2016-08-08 08:00:00,330.59388184425853,-89.31110111567563,20.0459259259259,1.4006516217047686,0.0,3.0035372060012815,0.0
2016-08-08 09:00:00,438.9123555082863,-71.05611765127122,22.5325185185185,1.310954286487959,0.0,2.978478344875411,0.0
2016-08-08 10:00:00,529.6276891313231,-63.479321469500746,23.9731851851852,1.408054666929815,0.0,2.9481930429169254,0.0
2016-08-08 11:00:00,596.003362100202,-57.08074998674232,25.4173333333334,1.60606365259196,0.0,2.915254928216721,0.0
2016-08-08 12:00:00,599.3495545756261,-51.8269160599034,26.8636296296297,1.8750380848364747,0.0,2.8813827821301143,0.0
2016-08-08 13:00:00,570.5062902268455,-41.3250261013884,27.2480390625,2.276644933218341,0.0,2.8501966052749133,0.0
2016-08-08 14:00:00,530.5513642471365,-38.85845375995956,27.6342962962963,2.709997149846861,0.0,2.8203461483802035,0.0
2016-08-08 15:00:00,462.2264130136398,-36.36845331109788,28.0218518518519,3.159178478576553,0.0,2.792894039899173,0.0
2016-08-08 16:00:00,344.67816659284045,-30.644093614696146,27.3122962962963,2.7558944105362544,0.0,2.768252392699992,0.0
2016-08-08 17:00:00,223.25098730002517,-24.051496189807835,26.5988888888889,2.3905597580847204,0.0,2.7503525430103397,0.0
2016-08-08 18:00:00,72.85588402670487,5.439790356731862,25.8877777777778,2.0740348406379217,0.0,2.7405457247967426,0.0
2016-08-08 19:00:00,5.143685598026954,-8.404121975023031,24.0310760995371,2.31344126965318,0.0,2.749928949773843,0.0
2016-08-08 20:00:00,0.0,-22.148890226030687,22.1727407407408,2.552837766828992,0.0,2.7744252233571296,0.0
2016-08-08 21:00:00,0.0,-35.674519748843466,20.3144444444445,2.796016268089352,0.0,2.8004922693703196,0.0
2016-08-08 22:00:00,0.0,-38.677240682284946,19.7606316550926,2.8101483953610336,0.0,2.826181989818963,0.0
2016-08-08 23:00:00,0.0,-41.56493316327601,19.212,2.848199227049387,0.0,2.8515855592209087,0.0
2016-08-09 00:00:00,0.0,-44.48371423291718,18.6625185185186,2.911035937005003,0.0,2.876783104878311,0.0
2016-08-09 01:00:00,0.0,-46.44563907911288,18.3475555555556,2.605047940131897,0.0,2.901715553033479,0.0
2016-08-09 02:00:00,0.0,-48.53897981789629,18.0332592592593,2.3420193667601663,0.0,2.9268082761957985,0.0
2016-08-09 03:00:00,0.0,-50.55617380444187,17.7245925925926,2.1298217880716575,0.0,2.952691459229658,0.0
2016-08-09 04:00:00,0.0,-45.67499902462157,18.1074814814815,1.7535178652928147,0.0,2.9790128032763294,0.0
2016-08-09 05:00:00,0.0,-40.840901962882356,18.4904094328704,1.3754779912745254,0.0,3.005644736591717,0.0
2016-08-09 06:00:00,94.05355161227125,-72.8056103719623,18.8704444444445,0.998318622974247,0.0,3.0324849648430354,0.0
2016-08-09 07:00:00,191.43313774063955,-78.32369584200643,21.0662222222222,1.2402281903211838,0.0,3.0340441183349363,0.0
2016-08-09 08:00:00,297.5791885175529,-56.22798282020295,23.2592242476852,1.575421510124421,0.0,3.020712920999099,0.0
2016-08-09 09:00:00,370.5588984399708,-33.50138515609308,25.4502222222222,1.9536802948535668,0.0,2.9975927812190193,0.0
2016-08-09 10:00:00,447.51176524400637,-28.978301978031084,26.1686666666667,2.4378025032540678,0.0,2.9720660859725037,0.0
2016-08-09 11:00:00,503.8659990037343,-25.586876835905514,26.8808148148148,2.922717015485586,0.0,2.9416385419388447,0.0
2016-08-09 12:00:00,546.5116962343683,-29.750506719748785,27.5977037037037,3.4107702502988553,0.0,2.908661668722965,0.0
2016-08-09 13:00:00,519.9900846786278,-18.028143706948242,28.0214074074074,3.591197121078487,0.0,2.8730506427753943,0.0
2016-08-09 14:00:00,483.23716055607787,-14.43970955581193,28.447925925926,3.7813508447267714,0.0,2.8384226626064257,0.0
2016-08-09 15:00:00,451.15009972311753,-16.880279783821663,28.8764094328704,3.9758407364856927,0.0,2.8059309041902596,0.0
2016-08-09 16:00:00,335.77815066232756,-12.025035521334814,28.3805185185185,3.4820361058055376,0.0,2.7751629056420533,0.0
2016-08-09 17:00:00,216.73686547940065,-6.0194129629251165,27.8818518518519,2.9947786271833827,0.0,2.753667735058324,0.0
2016-08-09 18:00:00,68.03140183296722,25.187419631501484,27.386,2.5055302763389706,0.0,2.742902612332905,0.0
2016-08-09 19:00:00,3.475314925953478,12.96664566812899,25.7192592592593,2.621648286134126,0.0,2.7515291456450797,0.0
2016-08-09 20:00:00,0.0,0.8311106478976171,24.0512592592593,2.740297493178623,0.0,2.7754934008533994,0.0
2016-08-09 21:00:00,0.0,-11.02736391553475,22.3901872106482,2.8662959773210477,0.0,2.7997411374315777,0.0
2016-08-09 22:00:00,0.0,-14.538122455615564,21.862962962963,2.741851375583448,0.0,2.8242182422460185,0.0
2016-08-09 23:00:00,0.0,-18.043969628100967,21.3366666666667,2.6814672030454516,0.0,2.8492704226817214,0.0
2016-08-10 00:00:00,0.0,-21.497616515533366,20.8103703703704,2.679340057039295,0.0,2.8747586760346873,0.0
2016-08-10 01:00:00,0.0,-24.550532139847917,20.3853333333334,2.6376326859492814,0.0,2.9004522056223934,0.0
2016-08-10 02:00:00,0.0,-27.63145940648917,19.9574814814815,2.5982476845795013,0.0,2.9262379622204824,0.0
2016-08-10 03:00:00,0.0,-30.673011387357064,19.5333333333334,2.5629651971756156,0.0,2.9521367308659863,0.0
2016-08-10 04:00:00,0.0,-27.475084941764806,19.836,2.20482269860683,0.0,2.978110440477558,0.0
2016-08-10 05:00:00,0.0,-24.2994897732803,20.1414814814815,1.8509098585102255,0.0,3.0043311064018807,0.0
2016-08-10 06:00:00,99.43661890394281,-48.623731257676525,20.4450370370371,1.4920927312694832,0.0,3.030855054939095,0.0
2016-08-10 07:00:00,204.2557238926874,-54.00194829196778,22.5077777777778,1.751880517867899,0.0,3.0307449242035283,0.0
2016-08-10 08:00:00,318.39523819414177,-52.19155399173411,24.5757777777778,2.0108042694404866,0.0,3.015099690800387,0.0
2016-08-10 09:00:00,426.58051800652805,-35.64133522217395,26.6460740740741,2.273014601605225,0.0,2.989903845901705,0.0
2016-08-10 10:00:00,515.3739659839384,-26.18083204742402,27.9263703703704,2.597423435817491,0.0,2.960379230111439,0.0
2016-08-10 11:00:00,580.2224893899756,-18.035955623047528,29.2051111111111,2.9217724327688126,0.0,2.926142857240771,0.0
2016-08-10 12:00:00,585.4673073563577,-12.122761883240742,30.482962962963,3.2519566860582145,0.0,2.890357119195131,0.0
2016-08-10 13:00:00,556.9302401497165,1.041133357536637,31.0006666666667,3.454392471433032,0.0,2.855135883335972,0.0
2016-08-10 14:00:00,517.3291372781921,4.164738063660479,31.5206666666667,3.6654513501773462,0.0,2.8218220323168235,0.0
2016-08-10 15:00:00,450.5679968486463,6.9514274304564765,32.0402962962963,3.878525714493068,0.0,2.7908037441961464,0.0
