Date,depth,WaterTemp_C,Water_DO_mg_per_L,Water_DOC_mg_per_L,Water_POC_mg_per_L
2016-07-01,5.75,27.172435275631074,7.064529275148446,3.6092850682578868,1.0658313351166115
2016-07-01,6.25,27.17022087216775,7.040583792468254,3.608398956319096,1.0705695357225424
2016-07-01,6.75,27.16952705482744,7.041296785848741,3.608141268813512,1.0634985813945208
2016-07-01,7.25,27.17559975028662,7.045623083413987,3.6081870271590772,1.0644663150825557
2016-07-01,7.75,27.185146365591663,7.042471443335875,3.6079511786137988,1.0654147390655637
2016-07-01,8.25,27.194857632489843,7.056291877232561,3.608409247492227,1.0690181324990162
2016-07-01,8.75,27.20645507334527,7.05918002669745,3.6086608314138195,1.0733766480876887
2016-07-01,9.25,27.2181307220479,7.067999840967541,3.609055862652808,1.0803213037091595
2016-07-01,9.75,27.228339336139992,7.081370521857462,3.609572817487097,1.076714579461931
2016-07-01,10.25,27.23932120952531,7.100094248796153,3.610244843476272,1.0729611110281314
2016-07-01,10.75,27.25376279367808,7.116525668325856,3.610788679918196,1.0719278929114389
2016-07-01,11.25,27.26880302084643,7.137374865512327,3.6117528994634234,1.0755732313726554
2016-07-01,11.75,27.283804027975574,7.157978644643177,3.6125805190072047,1.079283427539121
2016-07-01,12.25,27.297625933076105,7.180719121030841,3.6137336141958727,1.0865092162511127
2016-07-01,12.75,27.30379639304799,7.192443707597747,3.6141630047539244,1.087635716606828
2016-07-01,13.25,27.312617497051676,7.203256554971614,3.6145879138998276,1.0888319295977256
2016-07-01,13.75,27.320755462704543,7.19909984301854,3.614109260090405,1.0911090597946722
2016-07-01,14.25,27.32277445155333,7.207730506469229,3.61427068784019,1.0904772062284047
2016-07-01,14.75,27.323416311353895,7.190745351938073,3.613402212903463,1.0882958177783513
2016-07-01,15.25,27.316915895054063,7.185755989590991,3.6129851090625653,1.0870672286396739
2016-07-01,15.75,27.308110052725212,7.1756255691242465,3.6121445739021314,1.0855003523659303
2016-07-01,16.25,27.299362856324297,7.164590040485724,3.6116399896837588,1.0897518316501729
2016-07-01,16.75,27.284630134743225,7.126405351522357,3.609801758877651,1.0901619761161447
2016-07-01,17.25,27.26931265305609,7.12995552600848,3.6095673163861757,1.0897019943692525
2016-07-01,17.75,27.256003730511186,7.132087682294073,3.609256123040692,1.088556775299625
2016-07-01,18.25,27.25148628318949,7.11422048660535,3.6089071857913386,1.0894678722373672
2016-07-01,18.75,27.246181256384222,7.121308231682801,3.608780348484695,1.0856780145899554
2016-07-01,19.25,27.243268994948156,7.12373826176371,3.608641901064788,1.0846690701057626
2016-07-01,19.75,27.241378380107875,7.111864860300547,3.6082227671783844,1.0866122936602933
2016-07-01,20.25,27.236945297248752,7.106547138882498,3.6079900312927404,1.0888469955015354
2016-07-01,20.75,27.232327330821846,7.1025577218574165,3.607812546281085,1.090156123153009
2016-07-01,21.25,27.230189223171234,7.092366951548335,3.607628137784515,1.0927811006343302
2016-07-01,21.75,27.226571477879776,7.082228055892451,3.6070630244296473,1.0915017266762852
2016-07-01,22.25,27.224053488191903,7.083823736121584,3.6069378557010876,1.0895773975026073
2016-07-01,22.75,27.22542816018587,7.057933088045972,3.605506954847005,1.085693281493858
2016-07-01,23.25,27.225116478120814,7.049897736536202,3.6049118430794334,1.0862219812116745
2016-07-01,23.75,27.095018499353888,7.135523284377444,3.618825549650612,1.076416302710229
2016-07-01,24.25,27.10034295813378,7.112415088237807,3.6179562889335806,1.0697194271780301
2016-07-01,24.75,27.099621036925196,7.107813601251576,3.617644842993876,1.0650980678480833
2016-07-02,0.25,27.003127006047738,7.209759898155976,3.678061257408761,1.0943934949065117
2016-07-02,0.75,27.00285718349501,7.215094815269783,3.677863403697913,1.0950165837201562
2016-07-02,1.25,27.004614571494145,7.212169505128315,3.677362209042147,1.0983660820110879
2016-07-02,1.75,27.00945254652532,7.213405649278715,3.677022152498093,1.1021211186900157
2016-07-02,2.25,27.014181012644915,7.2198125305319865,3.6767988477735627,1.10248278008066
2016-07-02,2.75,27.020955751402568,7.228088892243112,3.6768132432490312,1.1025677768514137
2016-07-02,3.25,27.0260661295123,7.229544569269666,3.676435483660653,1.10639449788504
2016-07-02,3.75,27.033956033454828,7.232158421773178,3.6763882080370736,1.1099065424844512
2016-07-02,4.25,27.04294833231788,7.239344201506626,3.676364341241484,1.1090632913428224
2016-07-02,4.75,27.050493303402703,7.210145922757994,3.6753064451522253,1.1098746258035666
2016-07-02,5.25,27.061654716439477,7.210689935259414,3.6749281943474923,1.103275841068146
2016-07-02,5.75,27.07434663349804,7.215402774347839,3.6748557351635562,1.1009297485491085
2016-07-02,6.25,27.0893841151735,7.209246996804734,3.6744856748730377,1.1017920891849844
2016-07-02,6.75,27.099938829515647,7.220217537924127,3.6748836145737993,1.1077475792907452
2016-07-02,7.25,27.115201148379793,7.222717979081339,3.6753270580059105,1.1121536148854518
2016-07-02,7.75,27.130456448267974,7.2324736540807235,3.6758476704367617,1.1170960507982153
2016-07-02,8.25,27.144013848827935,7.241669992220683,3.6763699326552786,1.1153255450474704
2016-07-02,8.75,27.155850532451254,7.255360966017874,3.676920750587474,1.1112588952880815
2016-07-02,9.25,27.168119991890467,7.269594293014268,3.677482110050551,1.1118916559638399
2016-07-02,9.75,27.178790479807116,7.285944140030588,3.678280011778604,1.1179025483778657
2016-07-02,10.25,27.186699178709116,7.3043377845448525,3.679130007401673,1.1218278229561032
2016-07-02,10.75,27.194656419735995,7.32293506304272,3.6800479707965414,1.128736849399176
2016-07-02,11.25,27.204653834747663,7.334428867785827,3.680594461811857,1.1310594041351276
2016-07-02,11.75,27.21261795900587,7.347883818703444,3.681225692638581,1.1335333805074437
2016-07-02,12.25,27.218271935947474,7.355904344723037,3.681491687171928,1.1359662105268686
2016-07-02,12.75,27.219086853497924,7.3700747446981225,3.682005911931484,1.138244973262101
2016-07-02,13.25,27.221740436604705,7.3586397995032735,3.6814569257625585,1.1392917128748419
2016-07-02,13.75,27.226462140587298,7.355704261996433,3.6812301083365324,1.1427018269864786
2016-07-02,14.25,27.229617791903973,7.35223649051704,3.6808898053508954,1.1413688963921391
2016-07-02,14.75,27.231185413248436,7.339974951172709,3.6803788294051962,1.1425938674421323
2016-07-02,15.25,27.22545573600294,7.331468581278446,3.6798383765176585,1.1439962988241996
2016-07-02,15.75,27.217992785858687,7.3008197873411405,3.678278328737454,1.1404262119430013
2016-07-02,16.25,27.204674954108615,7.28709852654869,3.6770259469726185,1.1336530319300318
2016-07-02,16.75,27.18681316610164,7.271580043921937,3.675815259346209,1.1292558439813285
2016-07-02,17.25,27.171366332811772,7.264700064941677,3.674712554931522,1.1228366157424687
2016-07-02,17.75,27.159765191840126,7.249543558320744,3.6734297522176647,1.1190303993121997
2016-07-02,18.25,27.151162958193478,7.220017131353079,3.671891904740914,1.1183263192460668
2016-07-02,18.75,27.14392742078509,7.19835258776033,3.6706700421800185,1.1177214950288514
2016-07-02,19.25,27.137422031976858,7.18614060707291,3.6699706619632195,1.114655614317405
2016-07-02,19.75,27.134771001769636,7.167340882691025,3.669240340087183,1.113637459204898
2016-07-02,20.25,27.132312155011277,7.1530621108944485,3.6684468100356824,1.1125774617702253
2016-07-02,20.75,27.130780409669384,7.151637118884886,3.6681505572117667,1.107636275492192
2016-07-02,21.25,27.13497680169287,7.126000734076477,3.666748731929174,1.1009165563937093
2016-07-02,21.75,27.135423746941797,7.117484154821592,3.66610863063663,1.1014940898482632
2016-07-02,22.25,27.13897432833809,7.112725353852512,3.6655199033541934,1.0956561865543315
2016-07-02,22.75,27.139951848275757,7.099613246871976,3.6645420449421207,1.0921924414750352
2016-07-02,23.25,27.140351846173136,7.102328810217433,3.6642930532823432,1.0903197283654082
2016-07-02,23.75,27.14397515066516,7.103765935675946,3.664348393917209,1.0964313190502175
2016-07-02,24.25,27.142828116436046,7.106333591563352,3.664135672536416,1.094108517610348
2016-07-02,24.75,27.141995342108398,7.113918764899579,3.664166918727498,1.09334534373938
2016-07-03,0.25,26.43957908719456,7.195455349900779,3.6581754275288922,1.03932715697707
2016-07-03,0.75,26.44271042152413,7.203342042085436,3.658209695301972,1.038617809026895
2016-07-03,1.25,26.446858943717086,7.223798244120879,3.6588608677369696,1.0429380408612445
2016-07-03,1.75,26.455025977444375,7.236293475005197,3.6595710140560342,1.0477205912493417
2016-07-03,2.25,26.46953074660489,7.256702508307722,3.660673809248626,1.0529457851072948
2016-07-03,2.75,26.488933352554223,7.27763154678344,3.661982337342304,1.0569244365446286
2016-07-03,3.25,26.51065521580493,7.280826079709023,3.6627081914683153,1.0575314479354858
2016-07-03,3.75,26.53797302265723,7.296984189846168,3.6637382528898175,1.069473946742559
2016-07-03,4.25,26.569873365577113,7.310642382230664,3.6647711922628616,1.0741913421160565
2016-07-03,4.75,26.601303260558097,7.331823420917433,3.665998443310649,1.0821042174657738
2016-07-03,5.25,26.62857555558298,7.350509180584935,3.6672581113771403,1.082090012727158
2016-07-03,5.75,26.654159342575255,7.364557113820574,3.6684019408880055,1.0916490411092767
2016-07-03,6.25,26.6750494613489,7.375609315085122,3.6692074684157494,1.098909887246758
2016-07-03,6.75,26.68774013234446,7.386700046840364,3.669705480038429,1.096230198432386
2016-07-03,7.25,26.693647328996175,7.390727784175266,3.6698110057973437,1.0976105313041795
2016-07-03,7.75,26.690824567445333,7.386276273315242,3.6692699001876306,1.0991271580259174
2016-07-03,8.25,26.68307978365893,7.381545260951299,3.6688210025997505,1.0983342701409948
2016-07-03,8.75,26.667873907706007,7.379817010094594,3.668237795286361,1.0986748878643007
2016-07-03,9.25,26.65352232631879,7.371723954511508,3.6676205638089105,1.0956925965032929
2016-07-03,9.75,26.641205021167426,7.366492907013373,3.6668247751312903,1.0948717112878412
2016-07-03,10.25,26.63040305512825,7.3588607990651775,3.6659339399940354,1.0908145702505496
2016-07-03,10.75,26.620655085381543,7.356079641743229,3.6651250484528224,1.0844171304130745
2016-07-03,11.25,26.61629777335594,7.353240173436116,3.664580803920174,1.0808157442650843
2016-07-03,11.75,26.615200356252032,7.328468031330264,3.6632409736798053,1.076959805275073
2016-07-03,12.25,26.616038032076734,7.31175674319604,3.662133240372382,1.0746316599318806
2016-07-03,12.75,26.6184063184259,7.306643131575309,3.661726055230282,1.0739106932138778
2016-07-03,13.25,26.62148111335841,7.304867563829069,3.6616495656300025,1.0738042192911679
2016-07-03,13.75,26.623697479530108,7.3055271289410015,3.661813289055697,1.0764243366027284
2016-07-03,14.25,26.625243624355306,7.2957606837734135,3.661052778900581,1.0769581972422693
2016-07-03,14.75,26.62805704847507,7.303041572228044,3.6611857184592176,1.0777710113186985
2016-07-03,15.25,26.632478863836383,7.277838116810403,3.659938320799404,1.0761887836137116
2016-07-03,15.75,26.63989536276947,7.2889871452068995,3.66053507140914,1.0765148771362112
2016-07-03,16.25,26.656181945132094,7.30905063409535,3.661325001538564,1.0815825414925277
2016-07-03,16.75,26.673746696043366,7.30202541843153,3.661526262442315,1.0850084126984663
2016-07-03,17.25,26.69076908835363,7.30159085214997,3.661686847743654,1.0918114138030373
2016-07-03,17.75,26.706965382643148,7.30519777067217,3.6620718057009705,1.0911323400026467
2016-07-03,18.25,26.717701755270124,7.30065324807509,3.662060670622676,1.09105015463938
2016-07-03,18.75,26.72385078271122,7.29892887424048,3.661906896066425,1.0918510145867015
2016-07-03,19.25,26.724916345325372,7.299249677004344,3.6617195159171207,1.0863635238293579
2016-07-03,19.75,26.720412788745183,7.272731397505051,3.6600145320645496,1.080687517533655
2016-07-03,20.25,26.71179856969849,7.252308220693984,3.65861331488977,1.0773342666868964
2016-07-03,20.75,26.699661875544816,7.236364971830853,3.657059046043372,1.0706406155213397
2016-07-03,21.25,26.68699468167286,7.2190102720432305,3.655418460581314,1.0649831696177812
2016-07-03,21.75,26.67257938366676,7.200450775225737,3.6537491226173056,1.0579105648300007
2016-07-03,22.25,26.526855624870816,7.275440325890828,3.6670284227531194,1.056862833175596
2016-07-03,22.75,26.5139608439294,7.2550874692167895,3.6657974654100367,1.0502186948145524
2016-07-03,23.25,26.500627703584275,7.246369756916312,3.665120026691053,1.0473134132498065
2016-07-03,23.75,26.491080739692183,7.212847033012012,3.663989068847791,1.0482598712739928
2016-07-03,24.25,26.484742055341815,7.211158201366573,3.663604312593943,1.0469303321039574
2016-07-03,24.75,26.483955963193598,7.200150882819781,3.662621417655527,1.0499297922220194
2016-07-04,0.25,26.51832414021203,7.174655051602701,3.649190101966635,1.0590649730050294
2016-07-04,0.75,26.511864653135973,7.171788012980026,3.648725073054056,1.0575131043811792
2016-07-04,1.25,26.512099270725525,7.174402186403437,3.6484215014709034,1.0571910516050986
2016-07-04,1.75,26.5247861777932,7.174512140564468,3.648237713514043,1.0533991493820551
2016-07-04,2.25,26.536623259114492,7.17224608105484,3.6481959514268887,1.057777734566446
2016-07-04,2.75,26.55621286977195,7.18286027077648,3.6487739247889928,1.0611609220897542
2016-07-04,3.25,26.579008394658956,7.191208398688428,3.6492444949732508,1.0636537257676528
2016-07-04,3.75,26.6084748165964,7.227349765666829,3.650509086540765,1.0708410178404013
2016-07-04,4.25,26.63889806827942,7.255645300842395,3.651994629343191,1.0789604809581805
2016-07-04,4.75,26.66273965756604,7.272714309980671,3.653283691928858,1.0882387246725458
2016-07-04,5.25,26.682035081369538,7.295533570057426,3.6547568142075644,1.0943515188504114
2016-07-04,5.75,26.698795413352713,7.30755469001171,3.65601789291355,1.1046683422429495
2016-07-04,6.25,26.709026645294603,7.316431554663762,3.6569078649239444,1.1086056060432175
2016-07-04,6.75,26.713878809865733,7.321091674466632,3.6575762789467023,1.1123730011178787
2016-07-04,7.25,26.71562993970674,7.329732555559267,3.65816937240498,1.1142895670797879
2016-07-04,7.75,26.718372831766114,7.334601332296725,3.6587288205764863,1.1212807791253498
2016-07-04,8.25,26.724162071047854,7.3413415301335165,3.6590394321421833,1.1184797532257489
2016-07-04,8.75,26.726329800944743,7.349168273902113,3.659198209727211,1.1187990474533145
2016-07-04,9.25,26.726249107767188,7.354260328901831,3.6590788690137237,1.1183243858007095
2016-07-04,9.75,26.72436705708354,7.354660646786429,3.658647782793272,1.1124062076350003
2016-07-04,10.25,26.7201962522833,7.349836799555823,3.657889211028957,1.1067500845373635
2016-07-04,10.75,26.712530284068436,7.3366370059873995,3.656529347231377,1.1003815650182014
2016-07-04,11.25,26.702780545883186,7.325613309193854,3.6554288282708733,1.0968510813982335
2016-07-04,11.75,26.68876269263501,7.316876945181321,3.6543670442085348,1.0898781254810317
2016-07-04,12.25,26.672797763705415,7.306148342943512,3.6532262901229795,1.0874094676362631
2016-07-04,12.75,26.654456017863392,7.280327245767041,3.650981500174103,1.078802610070731
2016-07-04,13.25,26.63953988263403,7.26570610613793,3.6495766084068344,1.0767451837087876
2016-07-04,13.75,26.627560638242063,7.2240336760571005,3.646932774581695,1.0716266241035468
2016-07-04,14.25,26.621648514122224,7.222762677636601,3.6463365534699594,1.0697928030008852
2016-07-04,14.75,26.626257302209968,7.22713837262403,3.646092847158761,1.0692919132439602
2016-07-04,15.25,26.639562233374267,7.219657981182773,3.645963762746313,1.072278779550283
2016-07-04,15.75,26.66103544517917,7.224779406503324,3.6462127700541096,1.0773849106828797
2016-07-04,16.25,26.680073255089273,7.238101830344327,3.6466631228994864,1.0818026123427613
2016-07-04,16.75,26.69357565326899,7.231727659425167,3.646868882368345,1.0847405841123428
2016-07-04,17.25,26.701715768953537,7.235077427153715,3.647275685101089,1.0864796474651734
2016-07-04,17.75,26.70979917919701,7.2467559181712895,3.648063824315557,1.0867320735399766
2016-07-04,18.25,26.715006970705304,7.234787743029486,3.647501005234199,1.0869261604023548
2016-07-04,18.75,26.71757704245711,7.232983030872309,3.647424757913973,1.0903976506334025
2016-07-04,19.25,26.71910570694484,7.23295591379323,3.647330615698243,1.0894537170270844
2016-07-04,19.75,26.721139174991375,7.233198079040554,3.647181779158253,1.0869246627335
2016-07-04,20.25,26.721256127287234,7.23588283953685,3.646979276338703,1.086245858830581
2016-07-04,20.75,26.58829710050816,7.316421801330132,3.661103709816741,1.0836394366775817
2016-07-04,21.25,26.582918871928825,7.2963788654398805,3.6599681643716746,1.087326329218883
2016-07-04,21.75,26.57715044617102,7.284894317685292,3.6594471579097827,1.0847380631939554
2016-07-04,22.25,26.57034817237202,7.259840837334525,3.658212321708813,1.0822975028485262
2016-07-04,22.75,26.560771731853986,7.250609005109197,3.657419771779479,1.0752406285669809
2016-07-04,23.25,26.55099743587783,7.235011554187879,3.6556427874811015,1.0744032657967055
2016-07-04,23.75,26.538946424974537,7.223066459412135,3.6543169808035363,1.0705253254125928
2016-07-04,24.25,26.52936987254375,7.220687319282678,3.6533766583689817,1.0688976221319597
2016-07-04,24.75,26.51820043901951,7.211631859752493,3.6525293659267106,1.0687496509194758
2016-07-05,0.25,26.434110968832595,7.18527235523674,3.641140705874157,1.0836478568633015
2016-07-05,0.75,26.455298157582646,7.187339750825276,3.641727013189588,1.0866017039656393
2016-07-05,1.25,26.47435755068931,7.197752137494458,3.6426102458238656,1.0914627625639508
2016-07-05,1.75,26.493037612020206,7.202181032770629,3.642958959853845,1.0880895432754838
2016-07-05,2.25,26.509735200408997,7.212058665742959,3.643379363112731,1.0971653785609738
2016-07-05,2.75,26.518615671125712,7.207740134396179,3.643345524903659,1.1009075734406628
2016-07-05,3.25,26.524508118771806,7.189256040671325,3.6427501776996656,1.1004301996128392
2016-07-05,3.75,26.523112838965886,7.197591864676878,3.6426879639580148,1.1020158601752807
2016-07-05,4.25,26.520499410919072,7.191336030990544,3.6421922809069174,1.1014029902154656
2016-07-05,4.75,26.51747005753762,7.190323478654407,3.6417042227246963,1.0992240580999435
2016-07-05,5.25,26.513761035003544,7.192607261596578,3.641481446046875,1.0943488232919296
2016-07-05,5.75,26.5032367916402,7.19298822213269,3.640904203276122,1.0969410763540302
2016-07-05,6.25,26.493541923611232,7.192232178064089,3.640545607354687,1.1004614453640342
2016-07-05,6.75,26.486739802751675,7.2006115500619865,3.6404210728347093,1.101321550171179
2016-07-05,7.25,26.483976957607993,7.2084936114116855,3.640447311156542,1.1018011778470056
2016-07-05,7.75,26.48281660785931,7.218850648832952,3.640580345193976,1.102008491833691
2016-07-05,8.25,26.482425991428613,7.229924254627568,3.6408641679144336,1.1002690921307658
2016-07-05,8.75,26.48360780839762,7.245396769467633,3.641285233109382,1.1001976762473638
2016-07-05,9.25,26.486386832615036,7.250119731147717,3.641519293021705,1.095273994918416
2016-07-05,9.75,26.491812322468153,7.25727152264696,3.641887191912222,1.1002902073444047
2016-07-05,10.25,26.499031193289166,7.2467388730952464,3.6416496119878663,1.1034639766964516
2016-07-05,10.75,26.507336564505838,7.251616306737709,3.641680098460473,1.1022565499048753
2016-07-05,11.25,26.510933903522844,7.246316106479931,3.640980019942275,1.097287225788112
2016-07-05,11.75,26.512773218742215,7.2486221117561245,3.640820085590605,1.0965817935183837
2016-07-05,12.25,26.514514367408207,7.210544436204917,3.638941505340617,1.0933078949514985
2016-07-05,12.75,26.51688068513178,7.205206038534505,3.638555653282482,1.0927141453227438
2016-07-05,13.25,26.518467568068626,7.208017583925925,3.638421052948905,1.0928918766472677
2016-07-05,13.75,26.518212122970564,7.198065987878814,3.6379604484360812,1.0984465741040002
2016-07-05,14.25,26.52209591213996,7.198196099389385,3.6378225827714665,1.098268261895672
2016-07-05,14.75,26.5234817872041,7.187156311910736,3.6370425021532338,1.1008248745900484
2016-07-05,15.25,26.51904375653494,7.171509281952719,3.6360655372240203,1.099747997175129
2016-07-05,15.75,26.513011960189726,7.15905603212775,3.6350592829809716,1.0966218123507272
2016-07-05,16.25,26.505699052681035,7.153660195875656,3.6344548142314257,1.0904450620230364
2016-07-05,16.75,26.497806504349597,7.117729317371321,3.6322976356677468,1.0879880619587528
2016-07-05,17.25,26.492483408274634,7.099108698225066,3.6309943970142604,1.0817273187939318
2016-07-05,17.75,26.489002787921226,7.094376275974735,3.63005008161717,1.0790490512167858
2016-07-05,18.25,26.48325151188192,7.094638693493841,3.6292690436821027,1.0755500375036309
2016-07-05,18.75,26.477489343369324,7.081257215053278,3.6281363017105654,1.0730263255733827
2016-07-05,19.25,26.341637894693026,7.168691176014246,3.6418689035430414,1.0645606742034215
2016-07-05,19.75,26.340337674819413,7.140544096851717,3.6405991006937573,1.062528674860365
2016-07-05,20.25,26.340317897500128,7.139321817072806,3.640337300188699,1.0621515226763485
2016-07-05,20.75,26.343325714832627,7.123742374996446,3.6400039415131693,1.0608340207219764
2016-07-05,21.25,26.345016610644418,7.1399198772828365,3.6404886320144034,1.0590749536591806
2016-07-05,21.75,26.348324744318735,7.1373056941647155,3.640116685495853,1.0589575076300735
2016-07-05,22.25,26.352269860541636,7.137345350537308,3.639971906820035,1.0642065713383968
2016-07-05,22.75,26.360780837572708,7.142938105879953,3.6402042594622,1.0678869534739657
2016-07-05,23.25,26.3716336346338,7.152724208080142,3.6406407642173515,1.0698722161400631
2016-07-05,23.75,26.38372712678453,7.155914294867801,3.6409103831841265,1.070139103970252
2016-07-05,24.25,26.39521801060705,7.169173563751627,3.6414607243857975,1.0725216987376869
2016-07-05,24.75,26.407048987573265,7.175401720073534,3.641889253495743,1.0751280014187645
2016-07-06,0.25,26.968514781888416,7.13794816528943,3.629849846829529,1.1114566571770959
2016-07-06,0.75,26.990962631495105,7.145742073869937,3.630817552352395,1.1183133295088388
2016-07-06,1.25,27.015395120113457,7.1466572207658565,3.6316400649727214,1.1235365602177374
2016-07-06,1.75,27.035487763686124,7.131674942691198,3.6318213500257355,1.1250279534442382
2016-07-06,2.25,27.05403386966776,7.142272849739147,3.6325758462609024,1.1288333520459568
2016-07-06,2.75,27.068335638542013,7.1439917727127735,3.633065033831953,1.129770956374775
2016-07-06,3.25,27.07980780523664,7.1639136306783895,3.6341110204338762,1.1334480713120947
2016-07-06,3.75,27.090575566683853,7.182744428940812,3.6348869022772017,1.1411931312744161
2016-07-06,4.25,27.09902707330023,7.17767656882907,3.6349772420154256,1.1436621247456829
2016-07-06,4.75,27.100792882986187,7.176592633899659,3.63500530516272,1.1477629638734448
2016-07-06,5.25,27.096388819943048,7.180211308022465,3.634959316823783,1.1519669191327802
2016-07-06,5.75,27.086071381901036,7.179397958042859,3.6346999283798653,1.1535333345955123
